source_index,Company Name,Rating,raw_review_text,Nhãn thật,Baseline,Threshold 0.30,P(Negative),Cặp nhầm,Nhóm tín hiệu,Độ chắc chắn lỗi
6657,Saigon Technology,3,"Không đáng làm lâu dài . Chế độ hybrid được wfh tùy dự án
Lương cao so với mặt bằng chung các cty việt nam
Flexible time
Làm cày cuốc 1 thời gian thì ổn
chế độ OT có trả lương đầy đủ đúng với mức quy định . - Gặp nhiều vấn đề như các công ty việt nam khác ( cty gia đình, quan liêu, chính sách mập mờ không rõ ràng, bắt tạo tài khoản ngân hàng VPbank mới được trả lương, cty layoff nhưng lại dọa nhân viên không được tiết lộ, làm ở đây nên chú ý hợp đồng cũng như quyền lợi) ai có bonus nên để ý, lách luật rất nhiều nên cẩn thận đọc hợp đồng.
- Nhân viên thể hiện ý kiến sẽ bị đì cho ngồi không hoặc đưa 1 project trái career path để mau nản rồi nghỉ.",Neutral,Positive,Positive,0.174462723497253,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.825537276502747
2988,FPT Software,3,"Tập đoàn lớn . Intern có lương thưởng cho kết quả làm việc
Văn phòng rộng . Mobile dev không có project thì intern chỉ ngồi chơi",Neutral,Positive,Positive,0.17595206667197105,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.824047933328029
2886,FPT Software,3,"Khá Hài lòng . Cơ sở vật chất rất tốt, có khu vực dành cho thể thao.
Có quy định chế độ OT rõ ràng, thời gian OT không quá nhiều . Lương thưởng chưa tương xứng với năng lực, phụ thuộc vào pm.",Neutral,Positive,Positive,0.18237625675747718,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.8176237432425228
2258,FPT Software,3,"Không biết cách níu giữ người giỏi . Bãi đậu xe rộng rãi, giờ giấc làm việc linh hoạt, công ty lớn nên có nhiều định hướng phát triển bản thân lâu dài. Phù hợp cho các bạn định hướng phát triển lên quản lý hoặc fresher . Cần cải thiện khâu estimate. Thời gian và mật độ họp giải quyết vấn đề quá nhiều dẫn đến mất thời gian triển khai công việc. Không biết trân trọng người giỏi. Lương thưởng không fair giữa các team.
Estimate thường bị ép nên dẫn đến tình trạng task nhân viên cũng bị ép. Thường xuyên OT theo hình thức dân chủ. Có giới hạn tgian OT của năm",Neutral,Positive,Positive,0.19342474231327397,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.806575257686726
629,Collaboration Betters The World - B.O.T,3,"Không minh bạch tiền team building. . Đồng nghiệp vui vẻ.
Khách hàng tốt bụng.
Văn phòng đẹp. . - Minh bạch các khoản thu chi của tiền quỹ team building. Tiền quỹ là của tất cả các thành viên, họ có quyền được biết thu chi. Nhưng mỗi khi hỏi thì toàn trả lời: ""thu và chi được ghi rất chi tiết, DM & Admin & Fin đều được xem qua, hãy tin tưởng họ"", xin lỗi, sự tin tưởng chỉ có khi các bạn minh bạch.
- Khách hàng qua VN để tìm hiểu công ty, thì công ty không nên lấy tiền quỹ của team building để đãi khách. Nếu muốn sử dụng thì cũng nên hỏi ý kiến của team.
Không có OT.
Hết việc thì nghỉ, nhưng sếp kiểu micro managed.",Neutral,Positive,Positive,0.20820588457158848,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.7917941154284115
1341,FPT Software,3,"Thích hợp để lấy kinh nghiệm cho sinh viên và người muốn môi trường nhàn . Môi trường không quy định định đồng phục, mưa gió có thể mặc quần ngố đi làm, có đầy đủ các hoạt động thể thao
Chính sách OT vẫn tính lương đầy đủ theo quy định . Lương thấp hơn mặc bằng trung bên ngoài đó cũng là lý do mình nghỉ",Neutral,Positive,Positive,0.2241677439842933,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.7758322560157067
1550,FPT Software,3,"Công ty lớn, phù hợp với người lớn tuổi thích an nhàn . - Cung cấp tài khoản học miễn phí, hỗ trợ thi chứng chỉ (2 chứng chỉ mỗi năm)
- Có bảo hiểm doanh nghiệp và khám sức khỏe định kì
Không thích chính sách cho nghỉ của công ty, nghỉ ngày nào trừ tiền ngày đó làm nhân viên bức xúc tiếc nuối mà không nỡ nghỉ. . - Chính sách lương thưởng cần rõ ràng hơn, không nên trừ tiền khi nhân viên xin nghỉ phép.
- Đánh giá nhân viên cần công tâm hơn, không thiên vị",Neutral,Positive,Positive,0.22717891967129128,Neutral → Positive,Phủ định hoặc sắc thái đảo chiều,0.7728210803287088
1828,FPT Software,5,"HR có tâm. . công ty phỏng vấn cũng dễ nhưng do chưa chuẩn bị kĩ nên tạch thôi các bạn tự tin pv
pv tạch nhưng vẫn được thông báo :((
HR có tâm <3 . nghe các bạn bảo vào cty OT nhiều phù hợp với các bạn chịu được áp lực",Positive,Negative,Negative,0.7885641309406586,Positive → Negative,Phủ định hoặc sắc thái đảo chiều,0.7885641309406586
2559,FPT Software,4,"Quy trình tốt . Tuyển đầu vào yêu cầu tốt, phải thi 2 bài test: tiếng anh và technical. . Bài test không đánh giá được đúng năng lực của ứng viên, ngoại trừ bài test thì cần phải phỏng vấn thêm.
OT nhiều quá thực sự không tốt, nếu OT đề nghi nên tăng lương cho người làm",Positive,Negative,Negative,0.6750087906030467,Positive → Negative,Phủ định hoặc sắc thái đảo chiều,0.6750087906030467
1586,FPT Software,4,"Phù hợp cho ai muốn dưỡng già và đưa đón con trẻ đi học đúng giờ . Quy trình rỏ ràng và dev được tham gia vào estimate các task nên gần như đúng giờ là về. Lương mặt bằng chung tuy role hay title hơi ảo cơ mà lương ngon là được. Phục lợi ở càng lâu thì càng nhiều, nghỉ hè trả bằng tháng lương, hỗ trợ mua nhà, thưởng dự án bằng tháng lương, ...
Gần như không có OT trừ khi có lỗi khi chạy production. Mình chưa OT ở đây bao giờ . Dự án quá cũ quá nên khó làm việc và học hỏi cái mới. Gần như chỉ có đồ nội bộ mới được build từ đầu. Vì là công ty Outsource nên chịu thôi. Cần tăng mức đóng bảo hiểm xã hội. Mình vô được đơn vị tốt nên không nói chứ bạn mình vô rồi chạy luôn nên cũng khá hên xui",Positive,Negative,Negative,0.46980371525981873,Positive → Negative,Phủ định hoặc sắc thái đảo chiều,0.46980371525981873
5937,Onpoint,4,"Nhân viên telemarketing . Bạn mình làm ở đây thì rất hay có hot bonus, nhiều sale giỏi thì hot bonus còn nhiều hơn cả lương=))
Khách tới hẹn đủ kpi là được tính, khách trong hôm đó chốt hợp đồng đc tính thêm % hoa hônngf nữa
OT khá nhiều, ko lương. bạn mình nói làm sale này thì Ot để mk đủ số, mk thêm tiền nên nó thấy ko có vấn đề gì cả . Bạn mình làm ở đây thấy bữa nào cung về trễ. 5h30 là tan làm mà toàn thấy OT đến 7h mới về
CSVC thấy hơi ... Gọi điện ko có tai phone nên văn phòng khá ồn",Positive,Negative,Negative,0.45000768830822835,Positive → Negative,Từ lóng / ngữ cảnh ngành IT,0.45000768830822835
5059,Mcredit - Công ty Tài chính TNHH MB Shinsei,4,"công việc nhàn hạ . _ sử dụng nhiều công nghệ mới
_ quy trình làm việc tương đối đổi mới
_ công việc rất nhàn nhé, do estimate ảo ma nên 1 sprint 2 tuần dev code tầm 2 ngày là xong hết rồi
_ inhouse đc 300k 1 đêm, hôm sau được WFH
_ ous cuối tuần hoặc sau 22h x2 . _ cải thiện chế độ OT cho ae inhouse
_ thắt chặt quản lý dev",Positive,Negative,Negative,0.43012464900624736,Positive → Negative,Từ lóng / ngữ cảnh ngành IT,0.43012464900624736
678,Collaboration Betters The World (CBTW),4,"Nơi để học hỏi . Project được apply công nghệ mới, nhiều cái mới để học hỏi. . Dự án ít, độ khó không cao, hơi nhàn không phù hợp cho người thích mạo hiểm",Positive,Negative,Negative,0.42082002275806024,Positive → Negative,Phủ định hoặc sắc thái đảo chiều,0.42082002275806024
4368,KiotViet Corporation,4,"Phong cách rất cởi mở, nhiều cơ hội . Ai cũng có ý kiến, được lắng nghe và phản biện. Linh động trong công việc
Làm theo năng lực, hưởng theo nhu cầu :). công bằng . Phân biệt cấp bậc, ở đây muốn sống tốt phải biết nâng bi. không được trái lệnh, lệch cái là bị đì cho đ' ngóc đươc lên, bảo sao phải biết nghe vậy. Team building hè gộp chung với tổng kết cuối năm. Hoàn thành KPI mới cho đi nghỉ mát
Phân biệt cấp bậc, ở đây muốn sống tốt phải biết nâng bi",Positive,Negative,Negative,0.4206693861457028,Positive → Negative,Phủ định hoặc sắc thái đảo chiều,0.4206693861457028
4369,KiotViet Corporation,4,"Từ khi ra trường đến giờ vẫn chưa có ý định chuyển việc ở nơi khác . Nơi làm việc thoải mái, máy tính làm việc cũng rất ok
Làm ngoài giờ được đánh giá cao trả lương đúng hạn . chế độ khác ngoài lương (thưởng, nghỉ, hoạt động ... ) cho nhân viên không tốt lắm. Cơ mà IT mình cũng chỉ cẳm đầu ngồi làm thôi không thích hoạt động mấy cơ mà có thì vẫn vui hơn",Positive,Neutral,Negative,0.4006400715949122,Positive → Negative,Phủ định hoặc sắc thái đảo chiều,0.4006400715949122
7940,VNDIRECT,5,"Công ty có nhiều hỗ trợ . Công ty có nhiều hỗ trợ về đào tạo nhân viêc mới, về lương thưởng và có nhiều các hoạt động vui khỏe khác dành cho nhân viên . Chế độ tăng lương và thưởng không rõ ràng, không tự giác -)))",Positive,Negative,Negative,0.3854668971275429,Positive → Negative,Phủ định hoặc sắc thái đảo chiều,0.3854668971275429
1249,FE CREDIT,4,"Phù hợp với người trung niên . Lương trả top thị trường, năm 2024 thì k có lương t13 và bonus
Ít OT mà cũng k có trả tiền OT, role Product owner cung ít khi OT lắm . Đổi dàn lãnh đạo để bớt political. Xem xét phần thưởng cuối năm",Positive,Neutral,Negative,0.3739420544992016,Positive → Negative,Từ lóng / ngữ cảnh ngành IT,0.3739420544992016
3819,Hitachi Digital Services,4,"Công ty nhiều cơ hội cho các bạn mới ra trường . Nhiều cơ hội onsite tại Nhật.
Nhều dự án hấp dẫn.
OT phải được Manager chấp thuận mới được tính. Nhưng đa số là được trả đầy đủ. . Các chế độ phụ cấp càng ngày càng bị Hitachi siết chặt.",Positive,Neutral,Negative,0.3522747066316718,Positive → Negative,Khen và chê trong cùng review,0.3522747066316718
4430,KMS Technology,5,"Phúc lợi tốt. Môi trg làm việc theo văn hóa Mỹ khá cởi mở . Môi trg không toxic. Được trang bị macbook. Đồng nghiệp vui vẻ . Lượng BA khá ít nên không có workshop. Hẹ thống đặt chỗ ở vp không hiệu quả
Làm việc với kh Mỹ nên phải làm lệch múi giờ khá nhiều",Positive,Negative,Negative,0.35143118851162386,Positive → Negative,Phủ định hoặc sắc thái đảo chiều,0.35143118851162386
5203,M_Service (MoMo),4,"Trưởng thành dưới áp lực . Công việc rất nhiều và đầy thách thức, các task công việc khá khó, các Leader đều rất giỏi, rất nhiều điều để học hỏi. Không như công ty cũ của mình trước đây, ngồi không lãnh lương, 1 task làm 2 - 3 ngày, chán nhỉ.
Giờ giấc thoải mái 9h-18h. Không có tiền OT, nhưng nghe nói cuối năm thưởng rất lớn. . Có nhiều team, mỗi team có văn hóa rất khác nhau. Team thì thích thể thao, team thì thích nhậu lầy lội, có team thì mạnh ai nấy sống.",Positive,Neutral,Negative,0.34951792349692196,Positive → Negative,Phủ định hoặc sắc thái đảo chiều,0.34951792349692196
4232,Innotech Vietnam Corporation,4,"Lương cao , môi trường làm việc ổn . Bãi đậu xe rộng rãi , cấp macbook để làm việc , chỗ làm việc tốt . tuyển nữ cho phòng HR đi chứ toàn con trai không chán quá",Positive,Neutral,Negative,0.3487549497813962,Positive → Negative,Phủ định hoặc sắc thái đảo chiều,0.3487549497813962
2855,FPT Software,5,"Sếp rất tốt :D . Văn phòng rộng rãi, môi trường làm việc thoải mái, chuyên nghiệp . Mức lương không tương xứng với năng lực. Công ty có khá nhiều đơn vị khác nhau làm với nhiều mảng khách hàng theo domain hay vùng địa lý, cũng có sự khác nhau về chính sách cho nhân viên. Tuy nhiên nhân viên không được công khai lựa chọn nơi mình làm việc,
Đa số dự án development đều OT, xuất phát từ việc planning không tốt và chấp nhận CR không chỉnh timeline",Positive,Neutral,Negative,0.34841210287821067,Positive → Negative,Phủ định hoặc sắc thái đảo chiều,0.34841210287821067
8190,VNG Corporation,5,"Môi trường bão hoà, khốc liệt . Thương hiệu công ty lớn về mảng game ở VN, tuy không nói bá đạo nhưng thật ra cũng chả ai bằng. . Cái thật sự gọi là gia đình không phải là cũng đi làm , cũng đi Team building, cùng đi ăn uống. Những cái đó VNG làm rất tốt, nhưng căn bản TeamWork xuất phát từ góc độ con người. VNG không giữ được người, thì không giữ được Gia Đình. Bản thân tôi từng là nhân viên của VNG, nên tôi hiểu. Vì lý do gì đó, một khi nhân viên cảm thấy yêu mến môi trường làm việc, thì quyền lợi không còn quan trọng nữa.",Positive,Positive,Negative,0.33690990797678755,Positive → Negative,Phủ định hoặc sắc thái đảo chiều,0.33690990797678755
3057,FPT Software,4,"Sếp tốt, Team member tốt . Nhà ăn, canteen của công ty
Sếp quan tâm đến nhân viên, tạo điều kiện cho nhân viên phát triển và học tập
Có xe đưa đón cho nhân viên ở xa
Công ty có nhiều hoạt động, phong trào như kỷ niệm thành lập tập đoàn 13/9, tất niên
Lương tháng 13 chi trả thành 2 đợt, vào tháng 9 và tháng 12. Đến tháng 9, kỷ niệm thành lập tập đoàn có thể nhận lương tháng 13 cho 9 tháng đầu năm
Có thưởng performance
Chưa từng OT ở công ty trong thời gian suốt thời gian làm việc . Như ở chỗ mình thì:
Lương ban đầu bị ảnh hưởng nhiều bởi yếu tố khách quan vd sv mới ra trường nếu ko tìm hiểu rõ về mặt bằng lương, => đễ bị offer và làm với lương thấp.
Đợt lương hàng năm không nhiều năm 2017 check point 1 lần, check point cảm giác khá khó khăn. Bạn cứ tưởng tượng đa phần tăng 1 bậc lương => 400k, may hơn chut
Nhân viên phải tự mình log OT lên system. Nếu quên coi như mất :(. Nên có system check (thẻ quẹt), pm vào approve.",Positive,Neutral,Negative,0.3247869637763699,Positive → Negative,Phủ định hoặc sắc thái đảo chiều,0.3247869637763699
842,Dr.JOY,4,"Phù hợp với ai chịu được áp lực công việc . Đọc rv ở mấy kênh khác thấy kêu pv đì lương lắm, đì thì cũng có nhưng do các ông chưa vững và không lì :))) chứ t kinh nghiệm cũng 3 năm, mới đầu phỏng vấn thì cũng đì lương đó mà công ty nào chả thế, may mình đủ lì và vững tâm lí để thể hiện rồi deal đúng mức mình muốn. Tóm lại là phỏng vấn với vị trí mức lương cao thì ngoài kinh nghiệm ra các ông cũng phải lì vào, kinh nghiệm xương máu qua rất nhiều lần phỏng vấn ở mấy chỗ khác :)))
Vào làm rồi thì hơi hoảng cái vì đồng nghiệp và sếp hơi thân thiết quá, do t cũng k phải dạng nói nhiều. Điểm trừ thứ 2 là xa nhà, đi làm đường thì thi công tốn cũng phải 1
Không có ý kiến gì lắm về việc OT, thấy cũng hợp lí . Hiện tại thì t cũng satisfied với môi trường này rồi, không biết tương lai có gì không nhưng giờ thì thế này là ổn, thích nhất là cái máy lọc nước ngon :)) uống ngon hơn nước bình",Positive,Positive,Negative,0.31681880307770505,Positive → Negative,Phủ định hoặc sắc thái đảo chiều,0.31681880307770505
8101,VNG Corporation,5,"Nhân viên được cấp máy tính . thoải mái về giờ giấc
hiện chưa cần ot . OT đôi lúc bắt buộc, có trả lương OT nhưng nếu nhân viên không muốn OT cũng không từ chối được",Positive,Neutral,Negative,0.30530384317647696,Positive → Negative,Phủ định hoặc sắc thái đảo chiều,0.30530384317647696
232,Bosch Global Software Technologies Company Limited,4,"Tốt cho sinh viên mới ra trường . Môi trường tốt
Rộng rãi, nhiều phúc lợi
Trang bị tận răng
Nói chung là tùy team
rất ít khi cần OT, nếu có thì thêm lương theo qui đinh . không có gì để phàn nàn, nếu ở lâu thì thăng tiến chậm.
mức lương trung bình",Positive,Neutral,Neutral,0.0692168012104799,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.9307831987895201
3019,FPT Software,4,"Môi trường tốt, đồng nghiệp thân thiện. . Môi trường tốt, đồng nghiệp thân thiện. Nhiều khóa học cho nhân viên, có xe đưa đón nhân viên . Dự án OT hơi nhiều, áp lực. Lương thưởng còn thấp
50% dc tính thành ngày nghỉ bù, OT hơi nhiều, áp lực",Positive,Neutral,Neutral,0.0739598099170823,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.9260401900829177
1582,FPT Software,4,"Phù hợp cho SV mới ra trường . Phù hợp cho Sinh viên mới ra trường, văn phòng hiện đại
OT còn tuỳ thuộc vào dự án tham gia, có lương hay không . Chế độ lương thưởng còn hơi thấp, tuỳ team tốt và khác nhau",Positive,Neutral,Neutral,0.07400757939891184,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.9259924206010881
3131,FPT Software,4,"Tốt cho sinh viên mới ra trường . Training tốt, môi trường làm việc thoải mái... . Lương không cao, OT nhiều, không có chính sách giữ nhân viên.",Positive,Neutral,Neutral,0.0759410624283579,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.9240589375716421
2317,FPT Software,4,"Nói chung mọi thứ ở mức tạm ổn . Môi trường năng động, phù hợp với sv mới ra trường.
Training bài bản , nhất là khóa fresher
OT nhiều quá OT nhiều quá OT nhiều quá OT nhiều quá . OT nhiều
Lương hơi thấp
Nói chung phù hợp với sv mới ra trường làm 1,2 năm lấy kinh nghiệm và va chạm.Còn sau đó nên out.
OT nhiều",Positive,Neutral,Neutral,0.07635866625754399,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.923641333742456
7990,VNG Corporation,5,"Môi trường làm việc tốt . Bãi đậu xe rộng rãi. Văn phòng đẹp, đầy đủ tiện nghi
Không có lương OT, mà ít khi OT nên cũng gọi là OK . Dễ bị layoff. Lương lúc join khá cao nhưng tăng thì tùy",Positive,Neutral,Neutral,0.08055891160330247,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.9194410883966975
2641,FPT Software,4,"Tương đối, tàm tạm . Môi trường trẻ năng động, phù hợp với sinh viên mới ra trường . Giống anh em ở trên lương lởm hơn cty tư, OT chưa ổn, dự án bth tốt ít.
Đội ngũ tuyển dụng chán lắm, ứng viên có đạt entry test nhưng cty muốn lọc lần 2 lại ko thông báo, uv đợi 2 tuần dòng, bên tuyển dụng chảnh không nhiệt tình, hứa hẹn đưa đẩy ( Tuyển dụng viên Nguyễn Thanh Hà )
Hơi thấp một chút, Hơi thấp một chút, Hơi thấp một chút",Positive,Neutral,Neutral,0.09076019115446773,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.9092398088455322
239,Bosch Global Software Technologies Company Limited,4,"Môi trường quốc tế, thích hợp với những người thích sự ổn định . - Giờ làm việc linh hoạt tùy theo team và yêu cầu công việc
- Môi trường quốc tế, thường xuyên giao tiếp bằng tiếng Anh
- Gửi xe miễn phí
- Ngoài lương còn có khoảng trợ cấp hàng tháng
- Benefit tốt so với mặt bằng chung các công ty . - Vì quy mô công ty lớn nên có nhiều process được xử lý khá lâu
- Đặt tiêu chuẩn khá cao với nhân viên nhưng lương tầm trung bình so với thị trường
OT chỉ được trả tiền khi khách hàng yêu cầu. Đối với những dự án internal thì sẽ là OT tự nguyện khi cháy dự án.",Positive,Neutral,Neutral,0.09283756939512255,Positive → Neutral,Khen và chê trong cùng review,0.9071624306048774
981,ELCA,4,"Tốt cho Fresher/Junior . Thân thiện với người mới. Nhiều thứ tương đối ổn định.
Không có OT, ko có gì đáng nói. Nói chung quan trọng là estimate tốt, còn estimate nát quá thì thọt thôi. . Process rườm rà.
Nhiều dev thâm niên thường phức tạp hóa vấn đề.",Positive,Neutral,Neutral,0.09396060654124072,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.9060393934587593
2910,FPT Software,4,"Môi trường phù hợp cho sinh viên . Được đào tạo trước khi vào dự án, PM gần gũi với nhân viên . Nhiều giai đoạn OT không lối về, lương nhân viên mới thấp",Positive,Neutral,Neutral,0.09637120062130848,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.9036287993786916
7653,TymeX,4,"Công ty ổn . - Cơ sở vật chất tốt
- Môi trường làm việc giúp mình cải thiện năng lực
- Lương ổn áp
- Được cấp Macbook
Tần suất OT không nhiều. Có OT thì sẽ có tính tiền . Moi thứ tạm ổn với môi trường tình hình hiện tại. Chưa có ý kiến",Positive,Neutral,Neutral,0.09661685071061207,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.9033831492893879
1552,FPT Software,4,"Công ty ổn cho sinh viên mới ra trường . Văn hòa và môi trường làm việc thoải mái không gò bó
OT được log thì có lương lương OT cũng trung bình . Do công ty đại trà nên lương hơi thấp mong cải thiện chất lượng đầu vào",Positive,Neutral,Neutral,0.09953561706993294,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.900464382930067
353,Bosch Global Software Technologies Company Limited,4,"Môi trường làm việc tốt . Công ty lớn, nhiều thử thách, sếp thân thiện, đồng nghiệp vui vẻ . Mức lương thấp so với mặt bằng chung, quy trình khá nặng
Không có tiền OT, OT phải xin phép, OT khá nhiều, làm theo giờ nước ngoài",Positive,Neutral,Neutral,0.10023494376707699,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.899765056232923
5440,NashTech,4,"Môi trường cực tốt cho các bạn fresher . - Process khá rõ ràng, vô đây sẽ được quen với ""nề nếp"" khá bài bản chuyên nghiệp.
- Chương trình training cực tốt, nhiều.
- Nhân viên trẻ rất nhiều, nhiều hoạt động vui vẻ, sôi nổi, quẩy hăng.
- Các anh chị senior, lead khá nice, thân thiện, tận tâm nâng đỡ các em junior.
- Đầu tư trip, gala rất mạnh về âm thanh, ánh sáng.
- fresher lương rất rất tốt. . - chính trị văn phòng còn nặng
- một số ít sếp có vài hành động thiếu chuẩn mực, cái này không tiện nêu ra, các bạn nữ nên mạnh mẽ trong việc bảo vệ bản thân hơn, đừng chỉ im lặng.
- lên lương chậm, ngồi càng lâu càng thụt lùi lương xa so với mặt bằng.
- lương chỉ ở mức trung bình, không cạnh tranh do nhân viên quá đông.
- gần đây đã cắt bớt những benefit nhưng chưa thấy bù lại nhiều như đã hứa.
- nâng cấp máy móc nhanh hơn, còn khá nhiều người phải xài máy móc đời cũ.
Dự án nào mà client sộp lắm và PM cứng thì OT mới có lương. Ngoài ra thì anh em tự hy sinh với nhau thôi, thường là ít phải OT.",Positive,Neutral,Neutral,0.10039724771126726,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8996027522887328
3189,FPT Software,4,"Sếp tốt cảnh đẹp môi trường thân thiện . Cảnh đẹp, không gian đẹp, có nhiều clb hay, nhà xe rộng, giờ giấc thoải mái, nhiều người đẹp, có sân thể thao, phòng gym,... . OT nhiều, thủ tục thanh toán OT cũng chậm chạp. Estimate không đúng dẫn tới làm việc nhiều, năng suất thấp. Cần cải thiện quy định làm việc ngoài giờ và cách estimate.
Toilet ftown 1 không được sạch, hơi có nhiều có chịu, hay bị tắt nghẽn.
Cơm canteen ngon nhưng đồ ăn ít món gây nhàm chán, chỉ muốn mang theo cơm nhà. Cafe Trung Nguyên tăng giá liên tục, làm khách chẳng muốn đến uống.",Positive,Neutral,Neutral,0.10197128855398893,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.898028711446011
1955,FPT Software,4,"Môi trường làm việc tốt . Thời gian làm việc thoài mái, văn phòng đẹp, đồng nghiệp tốt
OT quy đổi thành ngày nghỉ bù, cuối năm qui đổi số ngày nghỉ bù ra tiền trả một cục . Chỉ xét tăng lương 1 lần/năm, ping ngoài giờ làm việc",Positive,Neutral,Neutral,0.10248068730293441,Positive → Neutral,Từ lóng / ngữ cảnh ngành IT,0.8975193126970655
329,Bosch Global Software Technologies Company Limited,4,"Tạm ổn cho fresher . Môi trường ổn, nhiều chế độ tốt, giờ giấc thoải mái
Ít phải OT. Để được trả lương OT thì còn tùy vào PM . - Văn hóa làm việc của Ấn không hợp ( Release trễ vô trách nhiệm bắt team vn phải gánh )
- Bộ phận HR làm việc vô trách nhiệm, tê.",Positive,Neutral,Neutral,0.10316622961161755,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8968337703883824
6874,SAPO,5,"Môi trường tốt . Văn phòng đẹp, sếp tốt, công việc thử thách, đồng nghiệp thân thiện
Có tính OT. Bỏ làm thứ 7 vì không hiệu quả lắm. Lương thưởng cần cải thiện . Bỏ làm thứ 7 vì không hiệu quả lắm. Lương thưởng cần cải thiện",Positive,Neutral,Neutral,0.10441491485580434,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8955850851441957
7530,TRUONG MINH THINH TECHNOLOGY JOINT STOCK COMPANY,4,"Sếp tốt, văn hóa công ty tốt . Cộng đồng hòa nhập, mọi người giúp đỡ lẫn nhau, có nhà vệ sinh sạch sẽ thông thoáng . OT nhiều, review lương chậm, bãi xe chật chội, dự án maintain là chính
OT nhiều ko có lương, ko dc xếp xem xét đúng mức.",Positive,Neutral,Neutral,0.10494455807100513,Positive → Neutral,Từ lóng / ngữ cảnh ngành IT,0.8950554419289949
1528,FPT Software,4,"Moi trường ok, nhiều cơ hội, nhiều lựa chon theo sở thích . Moi trường ok, nhiều cơ hội, nhiều lựa chon theo sở thích
Moi trường ok, nhiều cơ hội, nhiều lựa chon theo sở thích . Moi trường ok, nhiều cơ hội, nhiều lựa chon theo sở thích",Positive,Neutral,Neutral,0.10581594478926225,Positive → Neutral,Sắc thái hoặc ngữ cảnh chưa rõ,0.8941840552107377
5486,NashTech,4,"Văn phòng làm việc đẹp, nhìu gái xinh . Mọi người hòa đồng, nhìu hoạt động vui chơi giải trí
OT trả tiền hay ko tùy dự án, nhưng mà hầu hết là không OT . 1. Process cồng kềnh
2. Thiếu nhiều key member
3. Đánh giá level lỏng lẻo",Positive,Neutral,Neutral,0.10750325550753127,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8924967444924687
522,Capgemini Vietnam,4,"Môi trường lớn, chuyên nghiệp . Môi trường làm việc, cơ sở vật chất tốt. Thời gian làm việc không gò bó. . Lương thấp tỉ lệ nghịch với công việc.
Cơ hội onsite ít.
OT ở công ty tùy theo nhu cầu của khách hàng, thường thì rất ít.",Positive,Neutral,Neutral,0.10822215559379189,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8917778444062081
5478,NashTech,4,"Môi trường làm việc thoải mái . Không gian Etown thoáng mát, đẹp, rộng rãi.
Đồng nghiệp làm việc vui vẻ, support lẫn nhau, sẵn sàng giúp đỡ với điều kiện bạn cần có thái độ sẵn sàng học hỏi.
Career path rõ ràng, có quan tâm đến skill set và định hướng của nhân viên để tìm dự án phù hợp. Không phải kiểu assign đâu thì làm đó, không care tới định hướng.
OT có request từ client đều đc trả tiền OT đầy đủ. . Có 1 số PM mới nên skill quản lý chưa tốt, không rõ ràng scope khiến anh em trong team hơi mệt mỏi. Nhưng vẫn thông cảm cho các bạn ấy và mình nghĩ ở đâu, team nào cũng có sự xung đột và mâu thuẫn, quan trọng là thái độ khi đối diện và giải quyết vấn đề của bạn.",Positive,Neutral,Neutral,0.11120969049673132,Positive → Neutral,Phủ định hoặc sắc thái đảo chiều,0.8887903095032686
6669,Saigon Technology,4,"Môi trường làm việc vui vẻ, ít OT . Đồng nghiệp thân thiện. Môi trường làm việc vui vẻ
Trả tiền OT, Ít khi OT. Team làm việc vui vẻ. Cần cải thiện thêm về quy trình . Nên có nhiều chương trình trainning để update skills nhân viên",Positive,Neutral,Neutral,0.11642231617258769,Positive → Neutral,Từ lóng / ngữ cảnh ngành IT,0.8835776838274123
